1185,1647
1186,2204
786,2211
1187,2368
1188,1094
1189,293
982,1695
534,875
973,1798
1190,1869
1191,2369
1192,144
665,1187
1032,1365
1193,1801
733,751
1194,987
881,2370
738,312
60,266
1128,1958
1195,1408
1196,920
926,751
768,756
1197,2371
1198,768
276,256
1199,2372
1200,2373
1201,785
696,1289
1202,710
1203,276
1204,881
995,823
696,1256
732,2333
88,1118
1205,216
1206,1014
665,522
1207,1325
1208,731
1209,2219
184,44
1210,225
128,107
1211,1313
323,73
1212,1752
1213,1187
216,43
1214,818
755,1480
293,1308
1215,888
1216,2374
1006,1609
833,1866
851,953
1217,1064
1218,2375
1219,1050
849,1638
563,1695
1220,2376
1221,2156
150,2377
1222,2274
1223,2378
891,792
1224,2379
793,1230
1225,999
108,204
811,2380
1226,1050
1227,586
1228,1312
1229,2360
967,1559
295,1675
1230,649
1231,827
776,1011
1232,785
1233,751
1234,943
1235,879
814,2381
1236,1673
1237,1391
1238,756
933,225
306,2382
1239,1036
1240,1695
432,2239
1241,256
265,1729
860,1360
815,2383
723,323
1242,618
249,20
1243,2384
1244,1202
1245,2218
1246,2385
1247,2386
1248,1606
659,1900
1249,741
1250,1146
276,987
1251,2387
681,950
1252,1501
1253,2388
1143,1723
1254,424
1255,2389
901,948
879,1579
1167,649
1256,649
891,1729
1004,1064
1257,57
1258,2146
1259,2390
43,996
696,748
1260,1523
566,774
1173,276
630,2007
1261,2391
1262,1761
761,649
1263,428
663,471
78,290
1217,1237
751,2392
919,2129
1167,1695
1264,1200
353,1843
1265,1943
768,940
1266,1657
1267,1771
1268,2393
1080,1559
1084,1308
716,2267
579,1064
1269,823
722,276
1270,2146
941,2394
806,2129
192,19
1095,1036
1271,840
1272,57
192,307
872,1226
1273,818
154,1254
1274,2395
1201,2396
814,1529
948,1720
882,1732
78,204
1087,1011
1275,1579
1276,2397
1277,2234
1278,892
1279,2177
90,192
1280,1529
1038,1279
1281,2398
1282,1230
604,2399
471,751
847,2028
1052,961
1283,2400
1284,2272
1285,2401
522,1073
1237,1719
313,1835
1286,1361
290,218
293,2028
302,1791
1287,816
824,1579
1288,1729
1289,1496
119,2118
781,2343
1114,1579
1290,1723
881,2402
214,1013
590,1320
1291,775
323,1256
1292,963
1293,1802
1047,312
1294,2050
1,199
804,789
1295,1297
1296,2403
584,1239
1297,991
723,1118
1298,2404
681,1686
1299,1260
665,1156
117,1789
446,1354
879,1758
88,57
1300,2405
1301,891
881,1586
1302,2406
1024,1548
1303,276
1304,1400
278,957
848,1068
1305,2407
1306,2391
83,823
1307,2202
1308,23
1309,1653
1310,500
278,2408
1311,293
167,123
1102,1358
1312,2409
164,665
1313,2227
1314,812
381,2198
576,1020
1315,836
1183,2410
1316,2109
1249,1447
1317,276
1318,1236
1319,715
1320,1746
1321,658
1322,1340
386,1152
1323,1640
47,2411
1324,2412
1325,316
1326,2413
818,764
1023,751
1327,44
128,1179
815,379
1073,834
1328,2414
894,1400
1048,1664
1329,930
989,2053
1330,1302
1331,2266
1332,1567
1333,816
1334,1317
1335,1036
1336,1200
816,2415
1337,238
794,655
1338,1775
1339,1519
1340,28
1341,1050
1342,144
89,78
1343,963
1344,1635
701,1589
1064,1391
1345,1197
1346,751
917,684
1102,2206
745,104
1347,249
172,121
1348,2416
1349,2349
1350,1160
1351,751
973,2417
1064,2418
1352,2419
1353,2420
1354,943
651,2421
702,1473
851,1418
1355,1238
1356,2422
1357,2423
1036,2424
670,1233
1358,2254
1359,160
1077,2334
1360,1480
1361,1815
943,2198
1362,2425
1363,1914
1228,2426
701,945
1,216
1364,1683
1365,658
977,1913
1366,2427
1367,1104
1175,1013
665,1681
665,2428
1368,1036
1200,1666
1081,131
1369,1894
723,1087
747,2429
814,1729
522,1496
932,731
1370,780
1074,276
888,225
1371,2430
760,985
1372,276
323,1144
1373,649
815,2431
1374,891
1375,2432
790,165
1376,1782
1377,204
861,793
1378,2433
941,867
1036,870
87,710
1379,2329
1380,1020
1381,1865
715,767
1114,748
1382,1361
276,890
1383,2076
1384,55
1385,677
848,2434
793,2435
1386,2436
1387,2437
406,436
1388,2234
1389,764
654,1066
1390,1718
701,1564
1391,1719
1392,1118
849,961
1388,2438
1393,1880
1394,2439
1395,1425
1396,2440
757,1300
4,914
1397,910
1398,1152
696,811
1203,1473
1014,1598
894,993
933,583
760,2386
1036,1449
1125,2441
276,2340
0,2217
1399,1761
204,670
131,1055
696,1335
424,936
1400,2198
1401,306
1402,418
920,19
824,1030
131,2442
1047,967
1403,2443
471,1529
1404,2046
1405,1953
1363,823
1406,1418
1407,205
630,845
1397,853
1408,2296
1409,2444
271,276
992,2445
418,1464
1410,2446
696,1160
1411,818
1412,128
665,2447
1413,1610
1414,1200
690,55
1415,192
259,1843
924,298
881,2448
1212,65
1416,192
1087,2449
1340,1097
1417,673
943,2450
665,990
1418,1837
1395,827
1419,2357
1081,2442
323,2451
1420,943
576,696
681,41
1274,2452
1421,751
184,43
216,199
736,1036
1422,751
1423,774
1076,83
130,176
881,2453
1424,751
1425,2454
1347,20
876,2455
547,1152
293,1562
723,2408
1426,960
1427,1772
1428,1632
833,1861
192,1719
1097,2456
992,2320
1429,128
1430,2457
1431,2202
1432,691
302,1097
1233,722
663,2458
1354,2459
1433,891
1183,2460
1434,2461
1256,2462
1435,880
7,1567
1436,1283
1437,1051
620,1467
1438,764
1439,1181
226,1179
50,2463
1440,1844
1441,1127
281,890
1323,471
919,2464
314,1033
1442,1228
1085,646
1443,706
1444,1200
293,881
1183,2465
881,2466
1445,1978
1068,1549
1052,799
665,1074
741,798
1446,684
992,2467
1447,2468
1068,2469
780,2230
1200,1826
864,409
1014,2470
1448,774
1449,1695
890,1752
1450,744
584,2052
1030,1084
1451,1085
736,767
665,2471
1452,1085
687,744
1453,2472
818,2473
819,409
1454,1223
204,930
1133,977
823,276
1455,1230
1456,1030
1175,547
1457,1769
1200,2474
1458,2378
1052,1449
1459,1200
860,2475
788,827
101,1144
1460,1498
1461,1552
630,2216
941,2476
1462,295
962,2477
1186,2477
700,1791
1463,2478
328,2479
1464,823
1465,823
1276,2480
1073,1628
1466,1004
1467,754
823,1869
847,2481
1468,2482
316,1050
1162,1131
1469,941
1336,751
1036,748
1470,1451
1016,924
1081,297
690,10
1156,1496
71,2442
941,1479
881,2483
1471,2484
1472,2485
382,752
690,2486
424,2250
1118,998
1473,204
1474,1540
1388,2312
1475,2065
212,62
1372,238
806,649
65,192
471,1992
1476,2227
1350,700
57,2487
895,2456
1192,751
1477,2488
478,538
878,1064
1413,845
111,2095
1321,1051
1478,839
652,91
1466,1217
251,949
265,128
306,1233
665,741
907,1579
953,2260
533,847
1479,756
1202,1929
1442,428
1400,2411
1480,2489
723,2490
847,1702
889,990
748,2491
1481,1056
328,1118
815,1152
665,1412
192,1473
1482,2492
1483,1308
663,1479
1484,2493
823,1319
1485,649
1486,1865
767,2494
961,2181
1487,2495
1488,2496
1001,1243
1489,128
1073,1340
1490,309
727,544
1491,710
1492,128
1227,2497
1493,1868
1160,1496
1494,2498
1355,1052
1495,655
11,290
1496,297
1,44
1497,2499
848,204
1498,2500
1347,130
665,347
919,1442
1023,2501
1499,144
290,63
683,785
1500,696
1501,1978
992,2334
1502,1085
409,823
241,1097
1503,1501
1257,265
1504,1012
884,2502
723,859
1102,1506
1056,471
1036,1697
1505,1361
1506,50
888,1073
1507,1808
1508,663
1492,1613
1509,2371
768,1899
1510,2503
1511,2504
276,2005
870,2505
1012,751
1512,991
1205,751
707,1578
1513,1529
14,1675
1514,2506
1515,881
313,1670
1238,807
919,1581
1516,1465
1517,1642
111,2507
1518,1514
1519,2311
721,19
871,1620
1445,1131
1520,2280
957,2381
1058,1376
1114,1051
305,1580
633,474
1521,2508
1522,1837
995,316
1140,2509
1523,2406
78,2429
1256,864
1524,1239
1525,2510
757,2511
1526,1131
1019,1073
1499,12
981,2412
723,2164
446,2512
1527,2513
1167,1073
942,101
1528,780
1078,2216
1529,1001
892,1958
1530,306
1531,2514
547,722
323,1367
1532,1489
1036,1186
222,1714
1494,2408
1388,1958
696,2515
1533,1361
1225,1914
1534,1358
665,766
1535,330
1536,1200
57,1936
1537,57
1424,1529
1183,1065
1287,1575
1076,1695
1538,1695
424,1144
751,2516
717,290
1499,673
175,199
663,1303
1294,799
1539,1425
1540,2517
756,2518
1541,2519
1542,2216
756,833
564,1052
1543,829
1544,2196
111,1417
705,717
1545,160
1546,2520
1547,2521
1548,1775
1167,424
1549,1200
1074,547
1550,665
1551,803
1552,875
1553,823
1554,1743
683,2522
922,2164
1544,712
1110,278
985,1520
1018,1915
1289,890
1555,2223
1556,2523
1132,253
1557,1008
57,2524
1558,635
1535,277
276,1473
1559,2202
1560,2525
306,307
133,192
1561,719
723,2329
1114,961
674,2526
293,2511
1562,1232
1156,1294
704,1402
1563,1559
755,663
1564,1346
1565,1956
1308,780
922,1036
1566,2096
930,2341
1567,57
1568,267
755,834
1233,45
1569,1133
1570,2527
297,1514
1571,309
1257,2528
487,2239
1499,242
1531,780
1563,228
881,2529
1572,289
1515,2530
1573,872
1574,889
1575,1943
279,218
1127,2531
995,863
851,830
1160,649
1576,1133
1332,1830
1158,2532
1577,2533
1008,2534
789,1695
1578,831
1074,1152
798,2535
1018,848
1567,1374
57,2536
1579,1746
1312,1245
962,2537
1083,859
1580,1567
1300,1358
1456,1201
1581,471
1258,977
1582,751
1583,276
1584,1628
1212,1812
1374,1827
1179,63
1585,323
1586,1009
829,1883
278,2153
323,1733
1587,746
953,740
1310,1984
1135,41
1588,1683
1589,2538
1590,98
39,276
1591,649
1592,2095
276,2539
989,243
1593,2266
179,276
1594,890
307,204
323,1294
1595,881
216,790
1004,1719
996,790
1205,1327
1364,2540
1258,1270
986,316
1596,2062
278,1066
1488,2127
459,562
1597,2541
1598,2485
1511,1773
1599,2526
919,2381
1600,2542
41,284
522,2543
1097,2544
128,1827
1273,2493
1601,703
1602,1628
881,2545
695,1155
1603,192
1558,2522
1604,329
1236,2546
604,827
1605,2547
1087,2215
789,767
185,192
1574,853
1606,233
933,2548
816,1655
1607,780
1608,691
1008,2549
1609,1579
130,2550
1610,845
999,1037
1611,793
57,826
1612,2551
88,128
668,889
1613,1132
114,1055
210,1553
1237,1004
1614,1869
799,649
428,846
432,669
1615,790
1616,1579
1617,2552
1618,1770
1619,2553
1056,2041
850,2364
1052,1160
815,823
1344,818
722,204
1233,204
1620,2554
1621,204
320,1200
1499,117
1622,665
880,2555
256,1233
1360,751
649,1087
1623,1611
985,1775
1624,1011
1625,2076
940,2552
815,1849
297,131
1242,780
225,2556
1626,2557
753,723
1627,2029
741,1579
1173,23
103,128
1628,1904
1629,2251
604,1928
996,199
881,2558
666,2243
205,1200
1187,1655
1630,2559
814,751
23,2560
707,23
1631,2551
355,631
1632,2029
1633,2274
1026,1575
1358,1228
1634,790
332,335
7,192
1635,1683
665,2512
1636,836
1514,169
781,1418
1571,1370
522,696
1637,1505
1638,2561
1639,2391
1201,1769
1640,645
209,710
1641,88
1002,960
1144,2562
1511,1961
1068,2563
1114,789
276,128
1630,2564
1642,665
1359,2186
1643,1496
1133,1914
276,65
1087,1993
293,338
988,780
1153,767
1644,1528
736,1653
1627,1632
1645,276
1646,1394
764,1949
292,2565
1647,2566
894,1086
101,1628
1473,1374
1648,1091
57,604
849,870
847,1000
276,260
788,204
933,1104
926,1529
1649,2294
1650,1018
1651,2567
767,1485
1652,2002
945,1572
881,2477
1653,2568
1036,1156
1654,1051
1655,1579
1107,649
314,1766
796,2569
1445,2546
1656,2570
882,253
1657,888
1658,2206
1659,1064
1525,2571
1281,2572
1660,2573
1426,1340
1247,683
1661,1943
405,323
293,1883
923,1479
1662,2574
810,293
1663,2575
1664,860
1665,2576
1030,1296
1560,1883
1666,827
1667,1738
1517,222
1668,23
79,44
1669,428
1074,1171
1670,276
881,193
1173,252
3,192
1671,1836
722,192
1672,238
1651,1137
1673,2227
911,2223
1674,663
736,696
701,999
192,1173
1675,2577
78,305
760,823
890,2322
710,665
1676,2321
60,181
1677,1883
655,2053
866,2028
923,935
947,2578
848,45
1678,1529
1679,827
1680,2579
1282,973
905,1743
665,1465
1257,1312
669,793
1681,759
1682,1108
192,0
1683,1845
1684,1579
881,69
184,79
55,2161
1685,2565
302,2580
1686,1628
1509,1152
1687,1473
1580,717
79,996
1559,1418
1399,965
1688,943
259,1340
1689,715
1690,1516
1691,2285
377,405
1692,2299
1693,2060
1088,738
1018,973
1694,2272
41,221
326,1137
68,128
770,1642
1238,751
696,2581
1695,1158
1376,1133
1155,2200
1572,1584
1497,690
714,1752
815,2582
1166,1133
1526,1156
1696,1172
1260,2181
849,2262
225,1628
522,2524
996,993
1697,967
1698,1586
723,1919
1699,2583
206,2584
500,1729
665,306
1700,204
1701,2585
198,70
1099,700
584,847
1702,1776
1703,890
323,2586
1704,2334
215,192
1565,2587
790,1074
1705,2155
967,631
1706,1210
891,722
1185,2588
1166,892
630,336
1203,192
665,1894
1480,2406
1707,1079
1347,176
1708,751
1023,2589
1149,1157
199,2590
1709,2591
604,649
1390,2568
1018,1579
101,128
1710,991
44,101
1711,2592
824,1910
43,1327
1712,1247
1509,450
848,1106
910,889
410,1869
1700,1102
756,1861
1152,416
50,1122
1381,2019
967,710
1713,793
793,276
1056,917
1154,736
57,1107
1332,2593
1714,1018
1715,2269
1716,2238
25,1567
1717,428
853,889
946,1128
1145,854
982,2429
802,2594
1718,1628
151,192
204,2309
1635,1579
214,1485
1719,1217
1400,2595
681,673
1235,649
1357,1855
1720,98
1721,1746
1722,2596
1723,1593
696,1638
665,369
1724,2086
323,2597
1444,1943
1545,2234
831,57
1725,710
667,2130
701,1523
276,169
175,2405
424,1569
182,1001
1484,1743
438,2598
1726,649
1159,2589
1727,2599
1099,1009
276,1255
1728,957
1729,1152
1730,818
760,1575
1465,276
1731,1520
564,649
665,1684
1732,253
428,703
1733,2181
945,2600
1011,1695
1734,309
1735,756
1695,723
1736,649
276,2566
1048,649
1132,1732
996,44
522,2601
1737,704
1738,1552
89,218
1165,854
710,300
1660,2602
1521,602
1739,2286
979,1091
840,2603
624,1643
1740,1161
276,160
881,2604
738,1418
1062,19
256,2605
1741,1279
300,522
1742,2221
774,2307
276,1418
753,703
1327,208
1052,1955
890,2606
131,71
1743,2607
8,305
1744,2188
974,1163
544,2608
881,2609
1745,1200
928,2216
1746,334
1369,1418
1747,2610
1748,2130
815,2611
73,29
1691,883
871,1843
754,1766
1749,7
323,522
331,1327
306,2136
967,1473
1750,649
1751,1509
1752,1791
1753,1394
701,2552
1275,1091
1754,688
1016,298
1755,2612
1756,1564
1370,2599
1008,658
1757,1958
1251,2213
1504,2386
1758,545
978,768
1759,1073
276,238
908,1496
1760,2585
1761,1773
1569,1695
1762,1869
1763,2613
1479,1954
1554,2614
238,204
1764,428
522,2615
399,1579
276,307
1528,192
1741,2177
1765,1649
1766,1033
1087,2616
16,2252
1767,2200
1725,665
255,192
1768,2617
658,2294
1391,704
102,2186
1287,2372
1202,2544
1076,2145
1162,2618
840,1078
1335,1052
1497,2619
892,1802
767,751
1769,1900
1770,2372
153,101
1166,1562
1771,246
1,1327
522,1036
676,864
79,1327
1158,2211
1772,665
1773,2620
1774,751
654,2621
1325,2266
216,79
1387,1074
1257,1005
943,1661
1775,1133
1776,1332
923,2127
1777,1992
627,2622
912,55
471,1584
942,736
1778,736
68,153
881,117
1779,2623
733,2543
1186,1073
1068,2624
57,1173
1780,2625
1781,2626
1162,2627
1782,864
381,1856
276,2628
216,1265
962,2516
1068,2629
827,225
1776,991
913,646
663,940
1783,2630
966,1436
1001,1951
1784,1579
260,1869
1036,1019
1785,751
1073,2494
951,1593
39,2400
815,2631
1164,774
908,2372
1325,1593
701,926
1594,2468
1273,211
710,1915
815,2632
1036,604
579,2633
1513,751
1115,2251
1227,854
1786,2415
1202,2634
881,1363
1787,851
815,2635
781,851
1152,752
967,665
1131,943
618,1018
1372,1358
1788,1375
815,1050
659,2349
1592,210
1789,1200
1198,2636
1790,1367
200,310
1257,2637
1791,1602
1001,1011
241,276
1485,1695
1792,1030
1300,645
1793,1227
1198,1019
1794,2277
743,853
1795,2638
1796,10
1227,998
1797,2639
738,1034
700,1019
1630,1896
128,1567
977,1124
1798,1564
976,24
1231,1418
265,1194
1799,1133
11,218
19,696
829,2640
1281,1977
1531,1506
1294,2180
1800,2613
1801,204
798,1703
424,1206
1087,557
1167,798
1802,1635
1737,878
811,1603
235,1254
702,1051
815,1009
264,1489
1803,1073
1099,2641
31,55
1588,2280
1199,1770
1804,2333
170,1502
793,1076
957,2642
1805,954
881,1003
1788,2432
1806,2142
1584,2643
1807,2223
1808,2372
642,742
284,265
779,2129
1124,1769
618,991
696,2644
1809,2280
1810,823
723,2645
1811,204
1173,418
368,1358
755,1804
851,2566
1551,2223
635,683
510,2646
1812,2360
1479,1480
1249,2234
1394,2647
849,922
719,175
1813,1200
957,2571
624,1438
1814,2648
450,881
922,890
1163,2613
1152,2109
1815,523
1320,823
829,1615
892,894
1462,1927
1257,88
1234,1131
1816,2097
1817,1880
1818,541
700,714
1618,2649
1819,1578
1729,57
1820,777
1766,91
1529,2650
1821,2205
1127,1949
1822,775
41,2651
1552,2109
1350,2003
1823,1050
134,1044
1442,2608
751,2211
1824,645
881,932
176,206
1825,2589
323,2652
1681,1628
1826,751
1827,1402
1477,2362
973,1497
306,1173
1828,642
1829,2653
1250,2116
1830,1949
790,2654
977,764
1348,1167
984,2245
798,2329
1831,751
323,58
942,199
86,199
1832,1579
1695,616
1833,2655
1834,45
1208,1034
1560,1869
1835,1311
1400,2083
1373,1695
666,1741
1567,1962
635,1030
1239,2334
1526,306
1135,1501
702,1579
683,1525
576,2181
1836,823
601,2656
888,649
1213,1575
1420,2267
601,1033
701,2657
1177,649
1837,2658
859,1785
1838,323
830,1359
1207,2271
184,1327
1839,2525
1554,1085
1217,2659
973,2307
1559,2660
1840,1394
649,2661
1054,2087
1841,276
1842,1481
89,305
1843,2662
1238,943
1444,890
1844,1075
1845,1152
710,823
1846,2663
1675,1344
790,199
1285,2549
1847,823
618,921
1848,538
780,1684
677,2177
222,1642
790,831
45,823
663,1456
1849,601
890,2664
932,793
942,63
88,1152
204,2065
338,2486
1360,2211
604,1073
323,748
1577,2665
271,45
757,2666
977,2667
204,1998
1850,827
1638,2204
977,1210
665,2359
1149,471
977,424
219,1073
1078,630
1851,2547
326,2668
1152,2146
1051,1528
1200,115
1601,798
1852,2313
1339,2311
133,204
1175,2277
1009,779
1853,204
1066,325
276,721
1173,1402
665,946
1854,1363
471,2669
1054,1464
1675,1787
696,889
1085,2670
471,1262
1855,2671
1856,2286
323,229
1363,1558
1857,1843
1036,564
1858,2672
293,1684
497,943
1238,436
1859,2673
1860,2674
1861,323
720,1287
1862,894
1863,981
243,2053
849,811
326,751
1864,1103
1367,2675
1205,2211
980,2109
951,2518
633,649
1702,2198
1862,2589
1865,888
1239,2320
665,724
1866,842
1867,696
655,190
883,687
1607,2214
86,736
933,1505
694,2282
736,649
1868,737
755,751
1869,2676
1870,2378
1871,918
1872,751
1212,977
297,663
684,101
604,2181
41,2677
1873,2477
1874,1320
175,121
1199,2086
825,1074
890,1955
1076,723
1397,2261
1875,2678
1018,780
204,1241
1876,2585
78,63
1877,1558
1878,1746
