709,351
710,1234
667,572
711,94
231,713
118,680
712,338
249,1235
257,132
713,327
714,1143
299,1236
18,1237
13,302
715,1238
716,514
717,1214
718,1180
252,920
362,704
137,422
719,584
720,383
721,925
304,676
316,899
722,917
233,361
723,1239
724,947
240,1240
106,1241
60,541
725,1242
40,752
726,403
727,709
728,1243
729,1032
364,421
246,1057
459,92
619,307
730,453
731,105
453,626
35,1202
732,966
733,1224
197,434
329,1244
437,1245
734,593
735,631
736,538
210,427
737,732
738,172
294,1246
739,914
415,1247
740,143
580,947
741,173
414,1246
742,814
743,1248
744,727
745,945
746,411
678,810
486,1249
747,258
748,514
749,441
750,310
751,669
592,653
752,1250
753,653
754,142
408,988
755,1251
756,168
753,492
498,451
757,795
239,959
758,256
759,238
760,664
761,1127
762,598
763,668
764,433
342,781
282,1159
348,1231
628,592
456,1228
765,458
293,949
766,1252
767,121
768,483
769,1041
681,161
770,429
771,532
772,62
773,848
774,1253
775,516
776,47
777,642
778,670
779,1254
385,1255
780,911
110,1256
245,108
781,1015
782,496
566,517
783,1109
784,908
184,1257
90,1258
681,1259
785,817
253,1260
486,1038
743,420
786,846
787,609
177,117
788,282
789,725
790,1049
791,1261
792,802
793,802
794,858
70,1262
706,81
795,1263
500,1264
713,1076
281,1263
741,798
796,1067
77,786
790,391
693,1265
797,30
798,668
799,370
800,368
801,940
258,232
802,1266
803,113
804,1209
805,1267
806,1086
807,833
283,1268
589,23
411,929
808,877
809,1269
810,80
811,124
328,917
807,399
812,245
662,496
813,941
814,775
815,110
816,1016
817,1270
336,616
626,247
247,1271
818,1272
819,1273
11,306
820,640
821,748
822,1274
671,139
435,421
506,950
823,1275
824,1040
825,578
648,484
826,1233
789,703
827,399
828,1095
578,1276
829,1277
742,183
830,35
60,189
831,1278
832,1172
247,849
241,1273
482,1279
483,443
833,997
613,1076
834,710
835,877
836,996
837,1135
464,227
513,616
838,1280
839,836
840,912
17,1281
100,1033
69,158
841,1254
842,1033
843,1150
844,457
619,1073
51,426
845,1282
669,1144
846,1283
847,1119
576,1121
311,411
427,334
209,1120
848,841
849,1171
518,1030
850,839
851,1178
140,46
852,747
622,102
837,80
853,800
854,913
855,1284
390,949
802,1030
856,146
857,581
858,229
420,526
642,398
724,1285
21,1286
463,1287
859,271
860,372
861,72
862,1288
863,1199
864,1241
865,1289
866,1290
475,840
502,1291
867,1044
157,827
134,819
868,572
30,388
869,253
870,1292
871,779
872,116
45,962
873,1293
874,138
434,346
335,772
525,849
716,1209
670,1294
875,286
876,791
685,1207
877,73
878,369
879,1295
880,554
473,1280
881,252
272,1214
24,1133
882,122
192,1296
883,49
884,1297
885,288
886,744
887,116
888,939
889,399
890,1298
891,1299
892,835
893,137
83,1261
545,917
894,906
118,535
307,163
895,214
492,145
896,1300
335,1137
897,326
350,709
898,604
899,620
729,24
900,1294
700,1301
901,1299
373,1169
482,776
902,288
817,1112
903,302
93,989
762,506
296,326
904,1302
905,308
556,563
906,1253
907,1303
374,151
58,949
111,283
176,1304
908,181
666,1305
909,704
910,579
607,1216
456,392
143,1232
606,87
911,1151
912,1133
638,961
913,1285
757,1300
282,129
536,290
133,835
914,781
915,789
916,1255
306,569
911,710
917,1306
679,90
918,252
129,732
919,792
920,1307
327,975
72,1080
264,1308
921,519
922,227
27,223
234,1309
923,274
924,205
925,40
926,850
927,137
604,648
667,1072
182,894
259,1241
404,1310
165,867
11,1311
928,293
929,355
78,1207
930,1191
208,1211
286,183
875,557
779,1312
931,952
932,214
867,1112
933,958
934,741
819,1130
407,773
935,544
361,637
936,460
157,1086
861,503
937,515
301,1313
308,198
938,1032
789,344
939,136
671,1202
940,700
64,808
639,223
143,859
60,1314
328,1288
533,202
36,1040
941,825
70,280
942,603
632,96
158,475
940,969
943,1315
935,38
944,968
249,1316
909,977
55,884
362,1248
190,18
945,1203
260,831
946,782
676,947
471,995
947,200
41,945
948,282
949,1018
396,1016
89,1317
950,931
467,1282
214,557
53,644
951,327
639,1203
315,199
952,1318
84,817
532,1319
953,19
950,99
718,364
954,849
31,257
278,537
615,531
955,1320
785,1321
160,1206
228,1322
913,1323
523,1324
956,571
705,664
433,1019
562,981
500,638
206,1106
957,372
958,991
438,947
959,252
960,661
961,764
518,1319
477,959
422,1167
962,1319
963,1195
618,41
964,694
824,154
951,358
18,1015
66,496
965,168
572,1225
467,443
966,989
967,766
231,1325
606,278
968,1326
572,1327
88,1112
335,746
354,1328
857,795
969,649
694,993
970,398
493,549
971,44
